ecosystem	name	version	license	source
conda	bzip2	1.0.8-h4777abc_10	bzip2-1.0.6	https://conda.anaconda.org/conda-forge/linux-aarch64/bzip2-1.0.8-h4777abc_10.conda
conda	gxx	15.3.0-h15173b7_1	BSD-3-Clause	https://conda.anaconda.org/conda-forge/linux-aarch64/gxx-15.3.0-h15173b7_1.conda
conda	kernel-headers_linux-aarch64	4.18.0-h05a177a_9	NOASSERTION	https://conda.anaconda.org/conda-forge/noarch/kernel-headers_linux-aarch64-4.18.0-h05a177a_9.conda
conda	libgomp	16.1.0-h8acb6b2_1	GPL-3.0-only WITH GCC-exception-3.1	https://conda.anaconda.org/conda-forge/linux-aarch64/libgomp-16.1.0-h8acb6b2_1.conda
conda	c-compiler	2.0.0-h1f08cd5_0	BSD-3-Clause	https://conda.anaconda.org/conda-forge/linux-aarch64/c-compiler-2.0.0-h1f08cd5_0.conda
conda	wheel	0.48.0-pyhd8ed1ab_0	MIT	https://conda.anaconda.org/conda-forge/noarch/wheel-0.48.0-pyhd8ed1ab_0.conda
conda	libxcrypt	4.4.38-h80f16a2_0	LGPL-2.1-or-later	https://conda.anaconda.org/conda-forge/linux-aarch64/libxcrypt-4.4.38-h80f16a2_0.conda
conda	sysroot_linux-aarch64	2.28-h585391f_9	NOASSERTION	https://conda.anaconda.org/conda-forge/noarch/sysroot_linux-aarch64-2.28-h585391f_9.conda
conda	zstd	1.5.7-h9d15635_7	BSD-3-Clause	https://conda.anaconda.org/conda-forge/linux-aarch64/zstd-1.5.7-h9d15635_7.conda
conda	libuv	1.52.1-h80f16a2_1	MIT	https://conda.anaconda.org/conda-forge/linux-aarch64/libuv-1.52.1-h80f16a2_1.conda
conda	tzdata	2026c-h151e31d_0	LicenseRef-Public-Domain	https://conda.anaconda.org/conda-forge/noarch/tzdata-2026c-h151e31d_0.conda
conda	binutils_impl_linux-aarch64	2.46.1-default_h5f4c503_102	GPL-3.0-only	https://conda.anaconda.org/conda-forge/linux-aarch64/binutils_impl_linux-aarch64-2.46.1-default_h5f4c503_102.conda
conda	libgcc-devel_linux-aarch64	15.3.0-h6e7e4e0_101	GPL-3.0-only WITH GCC-exception-3.1	https://conda.anaconda.org/conda-forge/noarch/libgcc-devel_linux-aarch64-15.3.0-h6e7e4e0_101.conda
conda	openssl	3.6.3-h546c87b_1	Apache-2.0	https://conda.anaconda.org/conda-forge/linux-aarch64/openssl-3.6.3-h546c87b_1.conda
conda	nodejs	22.23.2-h908ce8d_0	MIT	https://conda.anaconda.org/conda-forge/linux-aarch64/nodejs-22.23.2-h908ce8d_0.conda
conda	libnsl	2.0.1-h86ecc28_1	LGPL-2.1-only	https://conda.anaconda.org/conda-forge/linux-aarch64/libnsl-2.0.1-h86ecc28_1.conda
conda	make	4.4.1-he30d5cf_3	GPL-3.0-or-later	https://conda.anaconda.org/conda-forge/linux-aarch64/make-4.4.1-he30d5cf_3.conda
conda	libsanitizer	15.3.0-he541324_1	GPL-3.0-only WITH GCC-exception-3.1	https://conda.anaconda.org/conda-forge/linux-aarch64/libsanitizer-15.3.0-he541324_1.conda
conda	libffi	3.7.0-h376a255_0	MIT	https://conda.anaconda.org/conda-forge/linux-aarch64/libffi-3.7.0-h376a255_0.conda
binary	Miniforge	26.3.2-3	BSD-3-Clause	https://github.com/conda-forge/miniforge/releases/tag/26.3.2-3
binary	Debian-libc6-arm64	2.28-10+deb10u4	LGPL-2.1-or-later	https://archive.debian.org/debian-security/pool/updates/main/g/glibc/libc6_2.28-10+deb10u4_arm64.deb
binary	Debian-libgcc1-arm64	8.3.0-6	GPL-3.0-or-later WITH GCC-exception-3.1	https://archive.debian.org/debian-archive/debian/pool/main/g/gcc-8/libgcc1_8.3.0-6_arm64.deb
binary	Debian-libstdc++6-arm64	8.3.0-6	GPL-3.0-or-later WITH GCC-exception-3.1	https://archive.debian.org/debian-archive/debian/pool/main/g/gcc-8/libstdc++6_8.3.0-6_arm64.deb
binary	Debian-patchelf-arm64	0.9+52.20180509-1	GPL-3.0-or-later	https://archive.debian.org/debian/pool/main/p/patchelf/patchelf_0.9+52.20180509-1_arm64.deb
